,Date,Species,Trap,Latitude,Longitude,Block,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Trange,relative_humidity,Year,Month,Week,Day
1870,2007-08-24,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,63,9,4,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1871,2007-08-24,CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,66,9,2,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1872,2007-08-24,CULEX PIPIENS/RESTUANS,T157,41.825902,-87.667827,81,5,2,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1873,2007-08-24,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,35,9,8,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1874,2007-08-24,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.688267,11,8,3,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1875,2007-08-24,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,96,9,2,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1876,2007-08-24,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,93,8,4,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1877,2007-08-24,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,37,8,6,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1878,2007-08-24,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,45,9,4,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1879,2007-08-24,CULEX RESTUANS,T003,41.964242,-87.757639,46,8,1,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1880,2007-08-24,CULEX RESTUANS,T009,41.981964,-87.812827,91,8,3,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1881,2007-08-24,CULEX RESTUANS,T014,41.970248,-87.787992,64,8,1,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1882,2007-08-24,CULEX RESTUANS,T045,41.9216,-87.666455,15,8,2,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1883,2007-08-24,CULEX RESTUANS,T046,41.891118,-87.654491,25,8,1,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1884,2007-08-24,CULEX RESTUANS,T073,41.773215,-87.60088,10,8,3,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1885,2007-08-24,CULEX RESTUANS,T096,41.731922,-87.677512,22,8,5,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1886,2007-08-24,CULEX RESTUANS,T135,41.662014,-87.724608,42,8,1,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1887,2007-08-24,CULEX SALINARIUS,T028,41.986921,-87.689778,58,9,3,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1888,2007-08-24,CULEX SALINARIUS,T155,41.776156,-87.778927,63,9,1,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1889,2007-08-24,CULEX TERRITANS,T037,41.921177,-87.79518,68,8,1,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1890,2007-08-24,CULEX TERRITANS,T072,41.74785,-87.702716,80,9,1,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1891,2007-08-24,CULEX TERRITANS,T076,41.794781,-87.615989,55,8,1,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1892,2007-08-24,CULEX TERRITANS,T096,41.731922,-87.677512,22,8,1,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1893,2007-08-24,CULEX TERRITANS,T114,41.798697,-87.736812,52,8,2,0,80.5,69.0,75.0,67.0,69.0,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,11.5,83,2007,8,34,24
1894,2007-08-28,CULEX PIPIENS,T102,41.750498,-87.605294,10,5,8,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1895,2007-08-28,CULEX PIPIENS,T103,41.702724,-87.536497,99,45,421,1,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1896,2007-08-28,CULEX PIPIENS,T107,41.729669,-87.582699,81,5,2,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1897,2007-08-28,CULEX PIPIENS,T115,41.673408,-87.599862,540,225,2207,1,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1898,2007-08-28,CULEX PIPIENS,T128,41.704572,-87.565666,144,48,290,1,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1899,2007-08-28,CULEX PIPIENS,T138,41.726465,-87.585413,130,65,561,1,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1900,2007-08-28,CULEX PIPIENS,T200,41.678618,-87.559308,26,10,48,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1901,2007-08-28,CULEX PIPIENS,T206,41.737052,-87.543067,13,5,13,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1902,2007-08-28,CULEX PIPIENS,T209,41.740641,-87.546587,13,5,27,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1903,2007-08-28,CULEX PIPIENS,T212,41.680946,-87.535198,185,40,211,1,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1904,2007-08-28,CULEX PIPIENS,T215,41.686398,-87.531635,38,8,14,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1905,2007-08-28,CULEX PIPIENS,T221,41.659112,-87.538693,40,8,13,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1906,2007-08-28,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,10,5,12,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1907,2007-08-28,CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,88,40,399,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1908,2007-08-28,CULEX PIPIENS/RESTUANS,T107,41.729669,-87.582699,81,5,4,1,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1909,2007-08-28,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,72,30,269,1,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1910,2007-08-28,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,72,24,123,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1911,2007-08-28,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,20,10,12,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1912,2007-08-28,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,26,10,28,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1913,2007-08-28,CULEX PIPIENS/RESTUANS,T206,41.737052,-87.543067,13,5,7,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1914,2007-08-28,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,13,5,6,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1915,2007-08-28,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,37,8,40,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1916,2007-08-28,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,38,8,12,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1917,2007-08-28,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,40,8,11,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1918,2007-08-28,CULEX SALINARIUS,T215,41.686398,-87.531635,38,8,3,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1919,2007-08-28,CULEX TERRITANS,T103,41.702724,-87.536497,11,5,2,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1920,2007-08-28,CULEX TERRITANS,T138,41.726465,-87.585413,10,5,1,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1921,2007-08-28,CULEX TERRITANS,T200,41.678618,-87.559308,26,10,3,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1922,2007-08-28,CULEX TERRITANS,T215,41.686398,-87.531635,38,8,1,0,90.5,68.0,79.5,65.5,70.0,0.0,29.310000000000002,29.985,8.4,20.5,8.9,22.5,73,2007,8,35,28
1923,2007-09-04,CULEX PIPIENS,T002,41.95469,-87.800991,41,9,13,1,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1924,2007-09-04,CULEX PIPIENS,T004,41.962728,-87.748367,49,9,3,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1925,2007-09-04,CULEX PIPIENS,T007,41.994991,-87.769279,62,9,5,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1926,2007-09-04,CULEX PIPIENS,T008,42.008314,-87.777921,70,9,3,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1927,2007-09-04,CULEX PIPIENS,T009,41.981964,-87.812827,273,24,127,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1928,2007-09-04,CULEX PIPIENS,T011,41.944869,-87.832763,36,8,2,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1929,2007-09-04,CULEX PIPIENS,T012,41.991429,-87.747113,61,8,3,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1930,2007-09-04,CULEX PIPIENS,T013,41.923738,-87.785288,61,9,2,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1931,2007-09-04,CULEX PIPIENS,T015,41.974089,-87.824812,79,8,2,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1932,2007-09-04,CULEX PIPIENS,T016,42.011601,-87.811506,72,8,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1933,2007-09-04,CULEX PIPIENS,T018,42.010412,-87.66214,12,8,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1934,2007-09-04,CULEX PIPIENS,T025,41.979243,-87.750938,49,9,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1935,2007-09-04,CULEX PIPIENS,T028,41.986921,-87.689778,58,9,5,1,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1936,2007-09-04,CULEX PIPIENS,T030,41.89923,-87.716788,20,18,75,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1937,2007-09-04,CULEX PIPIENS,T031,41.801498,-87.763416,50,9,3,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1938,2007-09-04,CULEX PIPIENS,T033,41.906638,-87.701431,14,9,18,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1939,2007-09-04,CULEX PIPIENS,T036,41.837085,-87.729384,42,9,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1940,2007-09-04,CULEX PIPIENS,T037,41.921177,-87.79518,68,8,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1941,2007-09-04,CULEX PIPIENS,T039,41.911824,-87.726737,17,9,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1942,2007-09-04,CULEX PIPIENS,T044,41.883284,-87.705085,33,8,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1943,2007-09-04,CULEX PIPIENS,T045,41.9216,-87.666455,15,8,2,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1944,2007-09-04,CULEX PIPIENS,T049,41.896282,-87.655232,11,8,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1945,2007-09-04,CULEX PIPIENS,T054,41.921965,-87.632085,22,8,8,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1946,2007-09-04,CULEX PIPIENS,T061,41.801179,-87.679447,22,8,13,1,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1947,2007-09-04,CULEX PIPIENS,T062,41.800737,-87.71188,35,8,16,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1948,2007-09-04,CULEX PIPIENS,T063,41.82561,-87.726549,37,9,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1949,2007-09-04,CULEX PIPIENS,T065,41.778297,-87.752411,52,9,14,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1950,2007-09-04,CULEX PIPIENS,T066,41.77166,-87.703047,67,8,3,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1951,2007-09-04,CULEX PIPIENS,T067,41.759346,-87.745602,73,9,7,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1952,2007-09-04,CULEX PIPIENS,T069,41.768388,-87.678649,22,8,3,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1953,2007-09-04,CULEX PIPIENS,T070,41.797616,-87.797894,52,8,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1954,2007-09-04,CULEX PIPIENS,T071,41.781416,-87.776532,61,8,3,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1955,2007-09-04,CULEX PIPIENS,T129,41.891126,-87.61156,53,5,4,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1956,2007-09-04,CULEX PIPIENS,T144,41.94016,-87.794896,33,9,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1957,2007-09-04,CULEX PIPIENS,T146,41.958271,-87.702575,42,9,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1958,2007-09-04,CULEX PIPIENS,T148,42.01743,-87.687769,75,8,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1959,2007-09-04,CULEX PIPIENS,T218,41.948167,-87.730698,37,8,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1960,2007-09-04,CULEX PIPIENS,T219,41.966987,-87.674677,18,8,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1961,2007-09-04,CULEX PIPIENS,T220,41.963976,-87.69181,45,9,1,1,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1962,2007-09-04,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,41,9,10,1,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1963,2007-09-04,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,46,8,2,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1964,2007-09-04,CULEX PIPIENS/RESTUANS,T005,41.942114,-87.776385,60,8,2,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1965,2007-09-04,CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,62,9,4,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1966,2007-09-04,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,70,9,2,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1967,2007-09-04,CULEX PIPIENS/RESTUANS,T009,41.981964,-87.812827,91,8,13,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1968,2007-09-04,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,36,8,2,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1969,2007-09-04,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,61,8,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1970,2007-09-04,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,61,9,12,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1971,2007-09-04,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,60,9,2,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1972,2007-09-04,CULEX PIPIENS/RESTUANS,T019,41.94983,-87.698457,38,9,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1973,2007-09-04,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,49,9,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1974,2007-09-04,CULEX PIPIENS/RESTUANS,T027,41.984809,-87.728492,58,8,2,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1975,2007-09-04,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,58,9,1,1,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1976,2007-09-04,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,10,9,20,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1977,2007-09-04,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,50,9,5,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1978,2007-09-04,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,14,9,2,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1979,2007-09-04,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,68,8,3,1,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1980,2007-09-04,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,17,9,2,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1981,2007-09-04,CULEX PIPIENS/RESTUANS,T044,41.883284,-87.705085,33,8,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1982,2007-09-04,CULEX PIPIENS/RESTUANS,T045,41.9216,-87.666455,15,8,4,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1983,2007-09-04,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,11,9,3,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1984,2007-09-04,CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,25,9,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1985,2007-09-04,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,22,8,5,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1986,2007-09-04,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,22,8,4,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1987,2007-09-04,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188,35,8,19,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1988,2007-09-04,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,37,9,2,1,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1989,2007-09-04,CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,52,9,10,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1990,2007-09-04,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,67,8,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
1991,2007-09-04,CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,73,9,1,0,89.5,65.0,77.5,59.5,66.5,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,24.5,63,2007,9,36,4
