,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Neighborhood,Year Remod/Add,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,TotRms AbvGrd,Functional,Garage Type,Paved Drive,Wood Deck SF,Sale Type,SalePrice,Overall Qual Cond,Exter Qual Cond,Bsmt,Kitchen and Qual,Fireplaces and Qual,Garage,Porch total,Age,HeatingMod
479,60,RL,91.0,10984,Pave,None,CollgCr,2006,VinylSd,VinylSd,None,0.0,PConc,945,864,0,1809,0.0,0.0,2,8,8,Attchd,Y,144,New,209700,35,12,90720.0,4,0,22968.0,54,1,1.512490683845176
480,20,RL,85.0,14082,Pave,None,StoneBr,2006,VinylSd,VinylSd,BrkFace,945.0,PConc,2234,0,0,2234,1.0,0.0,1,7,8,Attchd,Y,390,WD ,441929,40,12,239908.0,4,4,26064.0,80,1,1.512490683845176
481,60,RL,50.0,8480,Pave,None,SawyerW,1994,HdBoard,HdBoard,BrkFace,120.0,PConc,886,794,0,1680,0.0,1.0,2,7,8,Attchd,Y,144,WD ,163000,30,12,17652.0,4,0,17064.0,96,15,1.512490683845176
482,60,RL,0.0,12205,Pave,None,ClearCr,2007,HdBoard,HdBoard,BrkFace,157.0,CBlock,976,1111,0,2087,0.0,0.0,2,9,8,Attchd,Y,133,WD ,187500,48,9,27440.0,4,0,23976.0,168,41,1.2099925470761408
483,20,RL,90.0,15750,Pave,None,CollgCr,2000,VinylSd,VinylSd,BrkFace,260.0,PConc,1513,0,0,1513,1.0,0.0,2,5,8,Attchd,Y,135,WD ,220000,40,12,88020.0,4,3,28134.0,34,10,1.512490683845176
484,20,RL,70.0,8050,Pave,None,NAmes,1993,MetalSd,MetalSd,None,0.0,CBlock,1107,0,0,1107,1.0,0.0,1,5,8,Attchd,Y,88,WD ,127000,30,9,14996.0,4,0,5544.0,64,40,0.9074944103071056
485,20,RL,60.0,7200,Pave,None,NAmes,2007,VinylSd,VinylSd,None,0.0,Slab,827,0,0,827,0.0,0.0,1,5,5,Detchd,Y,0,WD ,107500,35,9,0.0,3,1,3528.0,0,55,1.512490683845176
486,75,RM,35.0,6300,Pave,Grvl,OldTown,2001,Wd Sdng,Wd Shng,None,0.0,CBlock,742,742,0,1484,0.0,0.0,2,9,8,,Y,0,WD ,128000,36,9,13356.0,3,4,0.0,291,94,1.512490683845176
487,30,RM,30.0,5232,Pave,Grvl,OldTown,2004,Wd Sdng,Wd Sdng,None,0.0,BrkTil,764,0,0,764,0.0,0.0,1,4,8,Detchd,N,0,WD ,73000,25,9,8160.0,3,0,9072.0,0,83,1.2099925470761408
488,20,RL,72.0,11846,Pave,None,NridgHt,2004,VinylSd,VinylSd,BrkFace,562.0,PConc,1792,0,0,1792,1.0,0.0,2,6,8,Attchd,Y,206,WD ,374000,45,12,130422.0,5,4,70794.0,49,3,1.512490683845176
489,60,RL,130.0,16900,Pave,None,NridgHt,2002,VinylSd,VinylSd,BrkFace,1110.0,PConc,1515,1134,0,2649,1.0,0.0,2,10,8,Attchd,Y,0,WD ,421250,40,12,62940.0,4,3,60426.0,60,7,1.512490683845176
490,60,RL,0.0,9636,Pave,None,Gilbert,1993,VinylSd,VinylSd,None,0.0,PConc,808,785,0,1593,0.0,0.0,2,7,8,BuiltIn,Y,342,WD ,178000,30,9,19392.0,3,3,14004.0,40,17,1.2099925470761408
491,85,RL,90.0,10012,Pave,None,Edwards,1972,Plywood,Plywood,None,0.0,CBlock,1181,0,0,1181,1.0,0.0,2,6,8,Detchd,Y,0,WD ,137500,20,9,46556.0,3,0,21168.0,0,36,0.9074944103071056
492,20,RL,91.0,14303,Pave,None,NoRidge,1994,HdBoard,HdBoard,BrkFace,554.0,PConc,1987,0,0,1987,1.0,0.0,2,7,8,Attchd,Y,262,WD ,301500,40,12,135468.0,4,3,37314.0,36,14,1.512490683845176
493,70,RL,43.0,5707,Pave,None,SWISU,1950,Wd Sdng,Wd Sdng,None,0.0,BrkTil,647,595,0,1242,0.0,0.0,1,6,8,Detchd,Y,329,WD ,105000,36,9,10494.0,3,4,1080.0,96,74,1.2099925470761408
494,20,RL,78.0,9360,Pave,None,NAmes,2004,HdBoard,HdBoard,BrkFace,203.0,CBlock,976,0,0,976,1.0,0.0,1,4,8,Attchd,Y,94,WD ,157500,42,9,35984.0,4,2,18144.0,0,38,0.9074944103071056
495,50,RM,40.0,5680,Pave,Grvl,OldTown,1950,AsbShng,AsbShng,None,0.0,CBlock,969,245,0,1214,0.0,0.0,1,6,8,Detchd,N,0,WD ,117000,15,9,17442.0,3,0,1944.0,0,106,0.9074944103071056
496,20,RL,70.0,7000,Pave,None,NAmes,1962,Wd Sdng,Wd Sdng,None,0.0,CBlock,864,0,0,864,0.0,1.0,1,5,8,Attchd,Y,0,WD ,105000,30,9,13212.0,3,0,3024.0,0,44,1.2099925470761408
497,50,RL,51.0,10480,Pave,None,SWISU,1950,MetalSd,MetalSd,None,0.0,BrkTil,1166,0,473,1639,0.0,0.0,1,6,3,Detchd,Y,0,WD ,115000,30,9,19152.0,3,0,2160.0,0,72,1.512490683845176
498,20,RL,95.0,11578,Pave,None,NridgHt,2008,VinylSd,VinylSd,Stone,302.0,PConc,1736,0,0,1736,0.0,0.0,2,7,8,Attchd,Y,319,WD ,360000,45,15,52080.0,5,4,45036.0,90,1,1.512490683845176
499,90,RL,64.0,7018,Pave,None,SawyerW,1979,Plywood,Plywood,None,0.0,Slab,1535,0,0,1535,0.0,0.0,2,8,8,Attchd,Y,0,WD ,118858,25,9,0.0,6,0,7200.0,0,30,0.9074944103071056
500,60,RL,0.0,9130,Pave,None,NWAmes,2000,HdBoard,HdBoard,BrkFace,252.0,CBlock,800,832,0,1632,0.0,1.0,1,7,8,Attchd,Y,0,WD ,173000,48,9,12816.0,4,0,8712.0,40,42,1.2099925470761408
501,30,RL,60.0,10800,Pave,Grvl,OldTown,1998,VinylSd,VinylSd,None,0.0,BrkTil,725,0,0,725,0.0,0.0,1,4,8,Detchd,Y,0,WD ,78500,15,9,11340.0,3,0,2880.0,30,119,0.9074944103071056
502,60,RL,62.0,8244,Pave,None,Gilbert,2004,VinylSd,VinylSd,None,0.0,PConc,840,880,0,1720,0.0,0.0,2,7,8,Attchd,Y,100,WD ,183500,35,12,20160.0,4,4,23760.0,48,3,1.512490683845176
503,20,RM,60.0,6000,Pave,Pave,OldTown,1953,MetalSd,MetalSd,None,0.0,CBlock,936,0,0,936,0.0,0.0,1,4,6,Detchd,Y,0,WD ,93000,16,6,11232.0,3,0,10368.0,32,56,0.9074944103071056
504,120,RL,0.0,3621,Pave,None,Blmngtn,2003,VinylSd,VinylSd,BrkFace,72.0,PConc,1589,0,0,1589,1.0,0.0,2,7,8,Attchd,Y,143,WD ,226500,40,12,89448.0,4,3,51030.0,20,4,1.512490683845176
505,60,RL,59.0,7837,Pave,None,Gilbert,1994,VinylSd,VinylSd,None,0.0,PConc,799,772,0,1571,0.0,0.0,2,7,8,Attchd,Y,0,WD ,178000,42,12,19176.0,3,3,13680.0,40,16,1.2099925470761408
506,20,RL,72.0,10665,Pave,None,CollgCr,2003,VinylSd,VinylSd,BrkFace,167.0,PConc,1479,0,0,1479,1.0,0.0,2,7,8,Attchd,Y,144,WD ,226000,35,12,74226.0,4,0,20088.0,29,4,1.512490683845176
507,60,RL,70.0,10457,Pave,None,Mitchel,1969,VinylSd,VinylSd,BrkFace,178.0,CBlock,784,848,0,1632,0.0,0.0,1,7,8,Attchd,Y,0,WD ,173000,35,20,30784.0,3,3,32328.0,173,40,1.512490683845176
508,20,RL,60.0,8281,Pave,None,Sawyer,1965,MetalSd,MetalSd,None,0.0,CBlock,864,0,0,864,0.0,0.0,1,5,8,Detchd,Y,0,WD ,62383,25,9,10679.0,3,1,3240.0,0,44,1.2099925470761408
509,60,RL,67.0,14948,Pave,None,NridgHt,2008,VinylSd,VinylSd,Stone,268.0,PConc,1476,1237,0,2713,1.0,0.0,2,11,8,Attchd,Y,126,New,446261,45,15,78810.0,5,4,69498.0,66,0,1.512490683845176
510,70,RL,43.0,7000,Pave,None,SWISU,1997,Wd Sdng,Stucco,None,0.0,BrkTil,743,736,0,1479,1.0,0.0,1,6,8,Detchd,Y,530,WD ,160000,56,9,9536.0,4,8,2808.0,0,80,1.512490683845176
511,120,RM,0.0,3940,Pave,None,Blmngtn,2004,VinylSd,VinylSd,BrkFace,24.0,PConc,1576,0,0,1576,1.0,0.0,2,7,8,Attchd,Y,143,WD ,219990,35,12,26910.0,4,3,36072.0,20,4,1.512490683845176
512,20,RL,93.0,9382,Pave,None,CollgCr,2000,VinylSd,VinylSd,BrkFace,125.0,PConc,1479,0,0,1479,0.0,0.0,2,6,8,Attchd,Y,120,WD ,191000,35,12,35232.0,4,0,20772.0,25,9,1.512490683845176
513,40,RL,55.0,6854,Pave,None,BrkSide,1994,MetalSd,MetalSd,None,0.0,PConc,916,144,0,1060,1.0,0.0,1,6,5,Detchd,Y,0,WD ,136500,35,12,10027.0,3,4,1848.0,215,82,0.9074944103071056
514,30,RL,0.0,11515,Pave,None,Edwards,1994,HdBoard,HdBoard,None,0.0,Slab,943,0,0,943,0.0,0.0,1,5,6,Detchd,N,0,WD ,80000,20,9,0.0,4,0,2772.0,0,49,0.9074944103071056
515,50,RL,0.0,13837,Pave,None,NWAmes,1988,HdBoard,HdBoard,BrkFace,178.0,PConc,1377,806,0,2183,0.0,0.0,2,9,8,Attchd,Y,0,WD ,229000,35,16,25680.0,4,0,21222.0,0,18,1.2099925470761408
516,60,RL,80.0,9938,Pave,None,SawyerW,1994,MetalSd,MetalSd,BrkFace,246.0,PConc,1062,887,0,1949,1.0,0.0,2,8,8,Attchd,Y,156,WD ,236000,35,12,20700.0,4,3,30996.0,90,17,1.512490683845176
517,20,RL,85.0,12633,Pave,None,Timber,2007,MetalSd,MetalSd,BrkFace,242.0,PConc,1824,0,0,1824,0.0,0.0,2,8,8,Attchd,Y,160,New,392000,50,15,218880.0,5,4,75492.0,144,1,1.512490683845176
518,70,RM,57.0,6876,Pave,None,IDOTRR,1950,Plywood,Plywood,None,0.0,CBlock,1146,784,0,1930,1.0,0.0,2,8,8,Attchd,Y,0,WD ,149000,30,9,7596.0,3,0,2844.0,0,82,0.6049962735380704
519,160,FV,36.0,3951,Pave,Pave,Somerst,1999,BrkFace,MetalSd,None,0.0,PConc,1469,924,0,2393,1.0,0.0,2,7,8,Attchd,Y,0,WD ,345000,50,15,28844.0,5,3,45684.0,184,10,1.512490683845176
520,70,RM,62.0,9856,Pave,Grvl,OldTown,2005,CemntBd,CmentBd,None,0.0,PConc,1007,1007,0,2014,0.0,0.0,2,8,8,Detchd,Y,0,WD ,169000,40,16,8592.0,3,0,11232.0,72,106,1.512490683845176
521,20,RL,84.0,17808,Pave,None,Edwards,1950,Wd Sdng,Wd Sdng,None,0.0,CBlock,1242,0,0,1242,0.0,0.0,1,4,5,Attchd,N,0,WD ,109900,20,9,8712.0,3,0,3024.0,0,61,0.9074944103071056
522,60,RL,74.0,9627,Pave,None,Mitchel,1994,HdBoard,HdBoard,BrkFace,94.0,PConc,996,1004,0,2000,0.0,0.0,2,9,8,Attchd,Y,190,WD ,188000,35,9,45940.0,3,3,52650.0,48,13,1.512490683845176
523,50,RM,50.0,6000,Pave,None,BrkSide,1950,MetalSd,MetalSd,None,0.0,CBlock,825,587,0,1412,0.0,0.0,1,6,8,Detchd,Y,45,WD ,132500,36,6,14040.0,3,4,2520.0,0,70,1.512490683845176
524,20,RL,65.0,9757,Pave,None,CollgCr,1994,VinylSd,VinylSd,None,0.0,PConc,990,0,0,990,1.0,0.0,1,5,8,Attchd,Y,66,WD ,143000,35,12,14800.0,3,0,7920.0,92,15,1.512490683845176
525,20,RL,58.0,9280,Pave,None,Edwards,1951,Wd Sdng,Wd Sdng,None,0.0,CBlock,1342,0,0,1342,1.0,0.0,1,7,8,Detchd,Y,0,WD ,125000,30,9,15547.0,3,0,2304.0,0,56,1.512490683845176
526,20,RL,120.0,14780,Pave,None,NridgHt,2005,VinylSd,VinylSd,BrkFace,568.0,PConc,1868,0,0,1868,1.0,0.0,2,7,8,Attchd,Y,354,WD ,415000,45,15,142890.0,5,4,87885.0,212,1,1.512490683845176
527,70,RM,60.0,7740,Pave,None,OldTown,1950,VinylSd,VinylSd,None,0.0,CBlock,741,622,0,1363,0.0,0.0,1,6,8,Detchd,Y,0,WD ,125500,28,9,7464.0,3,0,9504.0,168,100,1.2099925470761408
528,20,RL,80.0,9600,Pave,None,NAmes,1988,Wd Sdng,Wd Sdng,BrkCmn,183.0,CBlock,1632,0,0,1632,1.0,0.0,2,6,7,Attchd,Y,289,WD ,139000,36,9,14260.0,3,4,6084.0,0,51,1.2099925470761408
529,60,RL,97.0,13478,Pave,None,NridgHt,2008,CemntBd,CmentBd,Stone,420.0,PConc,1728,568,0,2296,1.0,0.0,2,10,8,BuiltIn,Y,382,ConLI,451950,50,15,134388.0,5,4,45468.0,274,1,1.512490683845176
530,90,RL,65.0,10926,Pave,None,Edwards,1959,VinylSd,VinylSd,BrkFace,74.0,CBlock,1678,0,0,1678,0.0,0.0,2,10,8,,Y,0,WD ,119900,25,9,30204.0,6,0,0.0,0,50,0.9074944103071056
531,20,RL,0.0,6853,Pave,None,Timber,2002,VinylSd,VinylSd,BrkFace,136.0,PConc,1296,0,0,1296,1.0,0.0,2,6,8,Attchd,Y,192,WD ,220000,40,12,28965.0,4,0,25434.0,25,8,1.512490683845176
532,20,RL,85.0,10667,Pave,None,NAmes,1971,MetalSd,MetalSd,BrkFace,302.0,CBlock,1587,0,0,1587,0.0,0.0,2,7,8,Attchd,Y,0,WD ,167300,36,9,24376.0,3,4,9450.0,44,36,0.9074944103071056
533,50,RL,45.0,8212,Pave,Grvl,Edwards,1950,Wd Sdng,Wd Sdng,None,0.0,CBlock,854,444,0,1298,0.0,0.0,1,6,8,Detchd,Y,84,WD ,122000,30,9,9204.0,3,8,2304.0,0,68,1.512490683845176
534,90,RM,70.0,9100,Pave,None,Sawyer,1963,HdBoard,HdBoard,BrkFace,336.0,CBlock,1728,0,0,1728,1.0,0.0,2,10,8,Detchd,Y,0,ConLI,125000,25,9,23112.0,6,0,9072.0,0,43,0.9074944103071056
535,20,RM,50.0,6000,Pave,None,OldTown,1957,BrkFace,BrkFace,None,0.0,CBlock,928,0,0,928,0.0,0.0,1,5,8,Attchd,Y,0,WD ,112500,30,9,14856.0,3,0,7776.0,0,51,1.2099925470761408
536,60,RL,78.0,9316,Pave,None,CollgCr,2006,VinylSd,VinylSd,None,0.0,PConc,879,916,0,1795,0.0,0.0,2,7,8,Attchd,Y,164,WD ,191000,35,12,84384.0,4,0,20808.0,111,2,1.512490683845176
537,20,RL,75.0,9464,Pave,None,NAmes,1958,MetalSd,MetalSd,BrkFace,135.0,CBlock,1080,0,0,1080,0.0,0.0,1,5,8,Attchd,Y,0,WD ,136000,42,12,16590.0,3,0,2592.0,130,50,1.2099925470761408
538,60,RL,80.0,10400,Pave,None,CollgCr,1998,VinylSd,VinylSd,None,0.0,PConc,866,913,0,1779,0.0,0.0,2,6,8,Attchd,Y,198,WD ,197900,35,9,62352.0,4,0,19656.0,36,11,1.512490683845176
539,50,RM,59.0,5310,Pave,None,OldTown,2003,VinylSd,VinylSd,None,0.0,CBlock,1001,634,0,1635,0.0,0.0,1,5,8,Attchd,Y,394,WD ,117000,48,12,5820.0,4,0,1530.0,0,96,1.2099925470761408
540,20,RL,64.0,7406,Pave,None,CollgCr,2006,VinylSd,VinylSd,Stone,84.0,PConc,1220,0,0,1220,1.0,0.0,2,6,8,Attchd,Y,105,New,194000,35,12,65808.0,4,0,22752.0,54,0,1.512490683845176
541,120,FV,0.0,4538,Pave,None,Somerst,2001,VinylSd,VinylSd,BrkFace,179.0,PConc,1310,0,0,1310,1.0,0.0,1,5,8,Attchd,Y,277,WD ,285000,45,12,78744.0,4,3,19620.0,45,7,1.512490683845176
542,190,RL,62.0,10106,Pave,None,Edwards,1999,Wd Sdng,Wd Sdng,None,0.0,BrkTil,808,547,0,1355,1.0,0.0,2,6,8,,Y,140,WD ,127500,35,12,9102.0,6,0,0.0,0,68,1.2099925470761408
543,60,RL,0.0,13346,Pave,None,NoRidge,2000,HdBoard,HdBoard,None,0.0,PConc,1166,1129,0,2295,1.0,0.0,2,9,8,Attchd,Y,0,WD ,268000,35,12,21912.0,4,3,21240.0,40,14,1.512490683845176
544,70,RM,57.0,9639,Pave,None,OldTown,1950,MetalSd,MetalSd,None,0.0,PConc,1156,642,0,1798,0.0,0.0,2,7,8,Detchd,N,0,WD ,137000,32,9,19350.0,3,0,6156.0,0,107,1.512490683845176
545,20,RL,0.0,15387,Pave,None,NWAmes,1967,Plywood,Plywood,None,0.0,CBlock,1620,0,0,1620,0.0,0.0,2,8,8,Attchd,Y,0,WD ,215000,49,9,25278.0,4,4,10404.0,62,41,1.512490683845176
546,20,RL,75.0,10050,Pave,None,NAmes,1955,MetalSd,MetalSd,None,0.0,CBlock,1216,0,0,1216,1.0,0.0,1,5,8,Attchd,Y,0,WD ,129500,25,9,20160.0,3,0,6048.0,0,52,0.9074944103071056
547,50,RM,0.0,6240,Pave,None,BrkSide,1950,MetalSd,MetalSd,None,0.0,BrkTil,896,448,0,1344,0.0,0.0,1,7,8,Detchd,Y,200,WD ,115000,20,9,21504.0,3,0,1440.0,114,70,1.2099925470761408
548,50,RL,45.0,7506,Pave,None,OldTown,1950,VinylSd,VinylSd,None,0.0,PConc,747,412,0,1159,0.0,0.0,1,5,8,Detchd,N,84,WD ,114000,40,12,13446.0,3,0,1728.0,0,83,0.9074944103071056
549,20,RH,0.0,8900,Pave,None,SawyerW,1966,HdBoard,HdBoard,None,0.0,CBlock,1056,0,0,1056,1.0,0.0,1,5,8,Detchd,Y,0,WD ,107000,16,9,12672.0,3,0,3456.0,42,40,0.9074944103071056
550,50,RL,80.0,8480,Pave,None,NAmes,1950,MetalSd,MetalSd,None,0.0,CBlock,832,384,0,1216,0.0,0.0,1,6,8,Detchd,Y,158,COD,118500,25,9,12324.0,3,0,3024.0,0,61,0.9074944103071056
551,50,RM,50.0,6000,Pave,None,BrkSide,1950,WdShing,Wd Shng,None,0.0,BrkTil,950,208,0,1158,0.0,0.0,1,5,8,BuiltIn,Y,0,WD ,120000,42,9,15516.0,3,4,3744.0,0,79,0.9074944103071056
552,20,RL,74.0,8847,Pave,None,Somerst,2005,VinylSd,VinylSd,BrkFace,148.0,PConc,1538,0,0,1538,1.0,0.0,2,7,8,Attchd,Y,146,WD ,260000,40,12,87666.0,4,0,17424.0,40,2,1.512490683845176
553,20,RL,0.0,8050,Pave,None,NAmes,1959,MetalSd,MetalSd,BrkFace,150.0,CBlock,1143,0,0,1143,1.0,0.0,1,6,8,Attchd,Y,0,WD ,136000,25,9,15322.0,3,0,5544.0,0,51,0.9074944103071056
554,20,RL,70.0,8294,Pave,None,NAmes,1971,MetalSd,MetalSd,None,0.0,CBlock,872,0,0,872,0.0,0.0,1,5,8,Detchd,Y,0,WD ,123000,20,9,15444.0,3,0,17280.0,0,36,0.9074944103071056
555,50,RM,0.0,7920,Pave,Grvl,IDOTRR,1950,MetalSd,MetalSd,None,0.0,CBlock,1035,371,0,1406,0.0,0.0,1,6,8,,N,0,WD ,89500,42,6,5742.0,2,0,0.0,144,88,0.9074944103071056
556,20,RL,100.0,18494,Pave,None,Gilbert,2005,VinylSd,VinylSd,None,0.0,PConc,1324,0,0,1324,0.0,0.0,2,6,8,Attchd,Y,36,WD ,199500,30,12,31776.0,4,0,23220.0,23,5,1.512490683845176
557,20,RL,0.0,7162,Pave,None,Sawyer,1966,HdBoard,HdBoard,BrkCmn,41.0,PConc,904,0,0,904,0.0,0.0,1,6,8,Attchd,Y,0,WD ,109900,35,9,15768.0,3,0,3672.0,0,42,0.9074944103071056
558,70,RL,53.0,10918,Pave,None,Crawfor,2004,MetalSd,MetalSd,None,0.0,BrkTil,1276,804,0,2080,0.0,0.0,1,9,8,Detchd,Y,0,WD ,234000,63,12,30624.0,4,8,2538.0,145,83,1.512490683845176
559,120,RM,37.0,4435,Pave,None,CollgCr,2004,VinylSd,VinylSd,BrkFace,169.0,PConc,848,0,0,848,1.0,0.0,1,3,8,Attchd,Y,140,WD ,155900,30,12,28788.0,4,4,15120.0,0,2,1.512490683845176
560,50,RL,0.0,11250,Pave,None,ClearCr,1989,Wd Sdng,Wd Sdng,None,0.0,CBlock,1104,684,0,1788,1.0,0.0,1,8,6,Attchd,Y,120,WD ,161500,20,9,59616.0,3,6,2736.0,0,52,1.512490683845176
561,20,RL,0.0,14375,Pave,None,Timber,1958,HdBoard,HdBoard,BrkFace,541.0,CBlock,1344,0,0,1344,0.0,1.0,1,7,8,Basment,Y,0,COD,137500,36,9,12285.0,4,4,18900.0,351,51,1.2099925470761408
562,190,RM,100.0,9045,Pave,None,OldTown,1950,MetalSd,MetalSd,None,0.0,BrkTil,1128,1128,0,2256,0.0,0.0,2,12,8,,N,0,WD ,76500,15,6,30240.0,4,0,0.0,18,100,0.21682427273033628
563,60,RL,97.0,10029,Pave,None,ClearCr,1989,Plywood,Plywood,BrkFace,268.0,PConc,1164,896,0,2060,0.0,1.0,2,8,8,Attchd,Y,0,WD ,211000,30,12,22638.0,3,3,9378.0,420,19,0.9074944103071056
564,120,RH,34.0,4060,Pave,None,NAmes,1999,MetalSd,MetalSd,None,0.0,PConc,1337,0,0,1337,1.0,0.0,2,5,8,Attchd,Y,144,COD,181000,30,12,32124.0,4,0,27594.0,68,10,1.512490683845176
565,80,RL,82.0,9020,Pave,None,NAmes,1966,HdBoard,HdBoard,BrkFace,183.0,CBlock,1165,0,0,1165,1.0,0.0,1,6,8,Attchd,Y,0,WD ,174900,42,9,54139.0,3,0,31360.0,129,42,0.9074944103071056
566,80,RL,96.0,11777,Pave,None,Sawyer,1966,VinylSd,VinylSd,BrkFace,97.0,CBlock,1320,0,0,1320,1.0,0.0,1,6,8,Attchd,Y,160,WD ,164500,30,9,42534.0,3,4,20304.0,68,40,1.512490683845176
567,20,RL,70.0,10171,Pave,None,NridgHt,2004,VinylSd,VinylSd,BrkFace,168.0,PConc,1535,0,0,1535,0.0,0.0,2,7,8,Attchd,Y,0,WD ,214000,35,12,36396.0,4,0,19152.0,0,6,1.512490683845176
568,60,RL,80.0,10400,Pave,None,NWAmes,1988,HdBoard,HdBoard,BrkFace,280.0,CBlock,1277,767,0,2044,0.0,0.0,2,7,7,Attchd,Y,28,WD ,185000,42,9,35424.0,3,3,8802.0,73,28,0.9074944103071056
569,50,RM,52.0,6240,Pave,None,BrkSide,1950,MetalSd,MetalSd,None,0.0,PConc,624,512,0,1136,0.0,1.0,1,6,8,Detchd,Y,0,WD ,123000,28,9,12272.0,3,0,3024.0,365,79,1.512490683845176
570,85,RL,0.0,12150,Pave,None,Mitchel,1979,HdBoard,Wd Shng,None,0.0,CBlock,1299,0,0,1299,1.0,0.0,2,5,8,BuiltIn,Y,84,WD ,183500,36,9,42042.0,4,1,17496.0,0,28,0.9074944103071056
571,160,FV,24.0,2645,Pave,Pave,Somerst,2000,MetalSd,MetalSd,BrkFace,456.0,PConc,764,677,0,1441,0.0,0.0,2,5,8,Detchd,Y,206,WD ,174000,40,12,18624.0,4,0,8856.0,0,8,1.512490683845176
572,20,RL,0.0,22692,Pave,None,Edwards,1953,MetalSd,MetalSd,None,0.0,CBlock,1630,0,0,1630,0.0,0.0,2,6,5,Detchd,P,0,COD,130000,25,9,15792.0,3,3,11682.0,64,54,0.9074944103071056
573,70,RM,60.0,9600,Pave,Grvl,OldTown,1990,Wd Sdng,Wd Sdng,None,0.0,BrkTil,832,809,0,1641,0.0,1.0,1,6,8,Detchd,Y,0,WD ,178000,49,9,17312.0,5,4,6552.0,0,81,1.512490683845176
574,60,RL,74.0,13830,Pave,None,Gilbert,1998,VinylSd,VinylSd,None,0.0,PConc,928,701,0,1629,0.0,0.0,2,6,8,Attchd,Y,212,WD ,189900,25,9,17526.0,3,3,26028.0,34,13,1.2099925470761408
575,120,RM,0.0,4435,Pave,None,CollgCr,2004,VinylSd,VinylSd,BrkFace,170.0,PConc,848,0,0,848,1.0,0.0,1,4,8,Attchd,Y,140,WD ,144000,30,12,40506.0,4,0,22680.0,0,6,1.512490683845176
576,30,RM,0.0,5890,Pave,None,IDOTRR,2007,Wd Sdng,Wd Sdng,None,0.0,BrkTil,816,0,0,816,0.0,0.0,1,5,8,Detchd,Y,0,WD ,120500,48,16,32228.0,3,0,3888.0,0,78,1.512490683845176
577,20,RL,112.0,10859,Pave,None,CollgCr,1995,VinylSd,VinylSd,None,0.0,PConc,1097,0,0,1097,0.0,0.0,1,6,8,Attchd,Y,392,WD ,145000,25,9,26328.0,3,0,12096.0,64,15,1.512490683845176
578,120,RL,41.0,5330,Pave,None,StoneBr,2000,CemntBd,CmentBd,None,0.0,PConc,1652,0,0,1652,1.0,0.0,2,6,8,Attchd,Y,96,WD ,251000,40,12,71688.0,5,0,17964.0,48,7,1.512490683845176
579,90,RL,72.0,10778,Pave,None,Sawyer,1968,HdBoard,HdBoard,None,0.0,CBlock,1768,0,0,1768,0.0,0.0,2,8,8,,Y,0,WD ,136500,20,9,31824.0,6,0,0.0,0,42,0.9074944103071056
580,90,RL,74.0,6845,Pave,None,Edwards,1955,WdShing,Wd Shng,BrkCmn,58.0,Slab,1152,0,0,1152,0.0,0.0,2,6,8,,N,0,WD ,82500,20,9,0.0,6,0,0.0,0,53,0.9074944103071056
581,30,I (all),109.0,21780,Grvl,None,IDOTRR,1950,Wd Sdng,Wd Sdng,None,0.0,CBlock,810,0,0,810,0.0,0.0,1,4,7,Detchd,N,119,ConLD,57625,8,4,0.0,3,0,2520.0,24,99,0.9074944103071056
582,120,RL,80.0,10307,Pave,None,NridgHt,2008,VinylSd,VinylSd,Stone,176.0,PConc,1358,0,0,1358,1.0,0.0,2,6,8,Attchd,Y,192,WD ,212500,35,12,27144.0,4,4,17424.0,26,2,1.512490683845176
583,120,RM,32.0,4500,Pave,None,Mitchel,1998,VinylSd,VinylSd,BrkFace,116.0,PConc,1216,0,0,1216,1.0,0.0,2,5,8,Attchd,Y,0,WD ,164000,30,9,28407.0,3,0,7236.0,125,8,1.512490683845176
584,50,RM,75.0,9060,Pave,None,IDOTRR,1957,MetalSd,MetalSd,BrkFace,327.0,CBlock,967,671,0,1638,0.0,0.0,2,6,8,Detchd,Y,0,WD ,139000,30,9,17406.0,4,0,3456.0,21,49,1.2099925470761408
585,160,FV,24.0,2160,Pave,Pave,Somerst,2000,MetalSd,MetalSd,BrkFace,212.0,PConc,624,628,0,1252,1.0,0.0,2,4,8,Detchd,Y,0,WD ,160000,35,12,10320.0,4,0,8316.0,48,9,1.512490683845176
586,85,RL,70.0,7669,Pave,None,Mitchel,1993,HdBoard,Wd Shng,None,0.0,PConc,883,0,0,883,1.0,0.0,1,5,8,Detchd,Y,100,WD ,149000,30,9,34336.0,3,2,12564.0,32,17,0.9074944103071056
587,20,RL,62.0,9858,Pave,None,Mitchel,1968,HdBoard,HdBoard,None,0.0,CBlock,874,0,0,874,1.0,0.0,1,5,8,Attchd,Y,33,WD ,130000,30,9,13002.0,3,0,5184.0,0,41,0.9074944103071056
588,70,RM,50.0,10300,Pave,None,OldTown,1950,Stucco,Stucco,None,0.0,BrkTil,902,808,0,1710,0.0,0.0,2,9,8,Detchd,Y,12,WD ,140000,42,9,10368.0,3,0,8640.0,11,89,1.2099925470761408
