,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
627,60,6,57.0,8924,1,0,2,1,1,3,1,6,3,3,1,4,7,5,1998,1999,2,1,13,13,3,0.0,3,3,3,4,3,3,1,0.0,1,0.0,880.0,880.0,1,5,1,5,880,844,0,1724,0.0,0.0,2,1,3,1,4,8,8,0,0,2.0,1998.0,3,2.0,527.0,3,3,3,120,155,0,0,0,0,0,0,7,2008,WD ,188000
628,20,6,0.0,9610,1,0,2,1,1,2,1,16,2,3,1,1,6,6,1958,1958,4,1,14,14,2,632.0,3,3,2,3,3,1,3,203.0,1,0.0,918.0,1121.0,1,5,1,4,1336,0,0,1336,0.0,0.0,1,1,3,1,3,7,8,1,3,2.0,1958.0,2,2.0,488.0,3,3,3,80,0,0,0,0,0,0,0,12,2006,WD ,162000
629,50,8,75.0,13710,1,0,3,1,1,1,1,12,3,3,1,2,5,5,1950,1950,2,1,14,14,3,0.0,3,3,2,3,3,1,4,420.0,1,0.0,490.0,910.0,1,3,1,4,910,648,0,1558,0.0,0.0,1,1,4,1,3,6,8,0,0,2.0,1950.0,1,1.0,282.0,3,3,3,289,0,0,0,0,3,0,0,6,2007,WD ,152000
630,60,3,100.0,12552,1,0,3,1,1,2,1,25,3,3,1,4,7,5,2004,2005,2,1,13,13,3,0.0,4,3,3,4,3,1,6,222.0,1,0.0,769.0,991.0,1,5,1,5,991,956,0,1947,0.0,0.0,2,1,3,1,4,8,8,1,4,2.0,2004.0,2,2.0,678.0,3,3,3,0,136,0,0,0,2,0,0,5,2010,WD ,254900
631,60,6,43.0,14565,1,0,1,1,1,3,1,24,3,3,1,4,7,5,1994,1995,2,1,13,13,2,145.0,4,3,3,4,3,3,6,537.0,1,0.0,295.0,832.0,1,5,1,5,832,825,0,1657,0.0,0.0,2,1,3,1,4,6,8,0,0,2.0,1994.0,2,2.0,483.0,3,3,3,144,74,0,0,0,0,2,2000,11,2008,WD ,189000
632,20,6,56.0,18559,1,0,2,1,1,3,1,20,3,3,1,1,7,5,1978,1978,4,1,10,10,2,383.0,4,4,2,4,3,1,6,1206.0,3,186.0,656.0,2048.0,1,3,1,5,2064,0,0,2064,1.0,0.0,2,0,3,1,4,7,8,2,2,2.0,1978.0,3,2.0,550.0,3,3,3,200,0,0,0,0,0,0,0,8,2008,WD ,235000
633,190,6,68.0,10880,1,0,3,1,1,1,1,8,3,3,2,1,5,5,1950,1950,2,1,9,9,3,0.0,3,3,2,3,3,1,5,1040.0,1,0.0,124.0,1164.0,2,3,0,5,1164,0,0,1164,1.0,0.0,1,0,3,1,3,5,8,0,0,6.0,1950.0,1,1.0,240.0,3,3,3,0,48,0,0,0,0,0,0,8,2008,ConLD,125000
634,120,6,24.0,2280,1,0,3,1,1,4,1,18,3,3,4,1,7,6,1975,1975,2,1,10,3,3,0.0,3,3,2,4,3,1,1,0.0,1,0.0,836.0,836.0,1,5,1,5,836,0,0,836,0.0,0.0,1,0,2,1,3,4,8,0,0,2.0,1975.0,1,1.0,308.0,3,3,3,0,30,0,0,0,0,0,0,6,2010,WD ,120000
635,20,1,125.0,31250,1,0,3,1,1,1,1,15,1,3,1,1,1,3,1951,1951,2,1,5,13,3,0.0,3,2,2,0,0,0,0,0.0,0,0.0,0.0,0.0,1,3,1,4,1600,0,0,1600,0.0,0.0,1,1,3,1,3,6,5,0,0,2.0,1951.0,1,1.0,270.0,2,3,1,0,0,135,0,0,0,0,0,5,2006,WD ,81500
636,90,6,81.0,11841,2,0,3,1,1,1,1,8,3,3,3,7,6,5,1990,1990,2,1,7,7,2,104.0,3,4,2,4,3,3,6,816.0,1,0.0,0.0,816.0,1,3,1,5,816,0,0,816,1.0,0.0,1,0,3,1,3,5,8,0,0,7.0,None,0,0.0,0.0,0,0,3,0,32,0,0,0,0,0,0,5,2007,WD ,118500
637,20,3,85.0,9187,1,0,3,1,1,1,1,25,3,3,1,1,9,5,2009,2009,2,1,6,6,4,162.0,5,3,3,5,3,2,6,1121.0,1,0.0,645.0,1766.0,1,5,1,5,1766,0,0,1766,1.0,0.0,2,1,2,1,5,7,8,1,4,2.0,2009.0,3,3.0,478.0,3,3,3,195,130,0,0,0,0,0,0,10,2009,New,370878
638,90,5,82.0,6270,1,0,3,3,1,1,1,7,3,3,3,4,5,6,1949,1950,2,1,9,9,3,0.0,3,3,2,3,3,1,4,284.0,1,0.0,717.0,1001.0,1,3,0,4,1001,1001,0,2002,0.0,0.0,2,0,4,2,3,8,8,0,0,1.0,1949.0,1,3.0,871.0,3,3,3,0,0,0,0,0,0,0,0,8,2007,WD ,145000
639,50,6,0.0,15660,1,0,2,1,1,2,1,7,3,3,1,2,7,9,1939,2006,2,1,13,13,2,312.0,4,4,2,3,3,1,4,341.0,1,0.0,457.0,798.0,1,5,1,5,1137,817,0,1954,0.0,1.0,1,1,3,1,4,8,8,2,3,2.0,1939.0,1,2.0,431.0,3,3,3,0,119,150,0,0,0,0,0,5,2008,WD ,311500
640,120,6,43.0,3087,1,0,3,1,1,1,1,1,3,3,5,1,7,5,2006,2006,2,1,13,13,2,14.0,4,3,3,4,3,3,6,453.0,1,0.0,767.0,1220.0,1,5,1,5,1364,0,0,1364,1.0,0.0,2,0,2,1,4,6,8,1,4,2.0,2006.0,3,2.0,437.0,3,3,3,100,16,0,0,0,0,0,0,11,2006,New,210250
641,60,6,95.0,13450,1,0,2,1,1,2,1,6,3,3,1,4,7,5,2002,2002,2,1,13,13,3,0.0,4,3,3,4,3,1,6,700.0,1,0.0,216.0,916.0,1,5,1,5,920,941,0,1861,1.0,0.0,2,1,3,1,4,8,8,0,0,4.0,2002.0,2,2.0,492.0,3,3,3,146,91,0,0,0,0,0,0,6,2006,WD ,200000
642,90,6,75.0,10125,1,0,3,1,1,1,1,15,3,3,3,2,5,5,1977,1977,2,1,10,10,3,0.0,3,3,2,0,0,0,0,0.0,0,0.0,0.0,0.0,1,3,1,5,1302,432,0,1734,0.0,0.0,2,0,4,2,4,8,8,0,0,2.0,1977.0,1,2.0,539.0,3,3,3,0,0,0,0,0,0,0,0,8,2009,COD,126000
643,70,6,80.0,8146,1,0,3,1,1,2,1,21,3,3,1,4,4,8,1900,2003,2,1,9,9,3,0.0,4,4,1,2,3,1,1,0.0,1,0.0,405.0,405.0,1,4,1,5,717,322,0,1039,0.0,0.0,1,0,2,1,3,6,8,0,0,6.0,1940.0,1,1.0,281.0,3,3,1,0,0,168,0,111,0,0,0,5,2009,WD ,114000
644,70,8,60.0,9600,1,0,3,1,1,1,1,21,3,3,1,4,4,4,1910,1950,2,1,13,13,3,0.0,4,4,1,2,3,1,1,0.0,1,0.0,677.0,677.0,1,3,1,5,833,677,0,1510,0.0,0.0,2,0,3,1,4,7,8,0,0,6.0,1974.0,1,2.0,720.0,3,3,1,0,0,160,0,0,0,0,0,6,2009,WD ,87500
645,60,6,98.0,12328,1,0,2,1,1,1,1,26,3,3,1,4,8,5,2005,2005,4,1,13,13,4,146.0,4,3,3,5,3,2,6,986.0,1,0.0,163.0,1149.0,1,5,1,5,1164,1377,0,2541,1.0,0.0,3,1,4,1,5,10,8,1,4,4.0,2005.0,3,3.0,729.0,3,3,3,120,32,0,0,0,0,0,0,7,2007,WD ,349265
646,20,6,76.0,10141,1,0,2,1,1,1,1,24,3,3,1,1,8,5,2004,2004,2,3,13,13,2,264.0,4,3,3,4,3,4,4,516.0,3,774.0,222.0,1512.0,1,5,1,5,1512,0,0,1512,0.0,0.0,2,0,3,1,4,6,8,0,0,2.0,2004.0,2,3.0,845.0,3,3,3,210,36,0,0,0,0,0,0,1,2009,WD ,203000
647,20,6,65.0,8529,1,0,2,1,1,1,1,24,3,3,1,1,7,5,2001,2001,2,1,13,13,3,0.0,4,3,3,4,3,1,6,20.0,1,0.0,1434.0,1454.0,1,5,1,5,1434,0,0,1434,0.0,0.0,2,0,3,1,4,6,8,1,3,2.0,2001.0,2,2.0,527.0,3,3,3,290,39,0,0,0,0,0,0,4,2009,WD ,189000
648,60,3,65.0,8127,1,0,2,1,1,1,1,25,3,3,1,4,7,5,2003,2003,2,1,13,13,3,0.0,4,3,3,4,3,1,6,410.0,1,0.0,402.0,812.0,1,5,1,5,812,841,0,1653,1.0,0.0,2,1,3,1,4,6,8,0,0,2.0,2003.0,2,2.0,628.0,3,3,3,0,45,0,0,0,0,0,0,3,2009,WD ,209000
649,70,8,70.0,8400,1,0,3,1,1,2,1,21,1,3,1,4,6,7,1900,1950,2,1,12,4,3,0.0,3,3,1,2,4,2,1,0.0,1,0.0,917.0,917.0,1,4,1,4,1090,917,0,2007,0.0,0.0,2,0,3,1,5,8,8,0,0,6.0,1930.0,1,1.0,357.0,3,3,3,0,235,0,0,0,0,0,0,6,2009,WD ,160000
650,20,6,44.0,10751,1,0,2,1,1,3,1,23,6,3,1,1,5,5,1974,1974,2,1,10,10,2,44.0,3,3,2,2,3,4,5,787.0,1,0.0,250.0,1037.0,1,3,1,5,1037,0,0,1037,1.0,0.0,1,0,2,1,3,5,8,0,0,2.0,1974.0,2,2.0,431.0,3,3,3,136,47,0,0,0,0,0,0,8,2007,WD ,129000
651,20,6,77.0,10010,1,0,3,1,1,1,2,15,3,3,1,1,5,5,1974,1975,2,1,7,7,3,0.0,3,3,2,4,3,3,5,1071.0,2,123.0,195.0,1389.0,1,4,1,5,1389,0,0,1389,1.0,0.0,1,0,2,1,3,6,8,1,3,2.0,1975.0,2,2.0,418.0,3,3,3,240,38,0,0,0,0,0,0,4,2006,WD ,170000
652,30,6,40.0,4280,1,0,3,1,1,1,1,7,3,3,1,1,5,6,1913,2002,2,1,15,12,3,0.0,3,3,3,3,3,1,2,365.0,1,0.0,75.0,440.0,1,3,0,5,694,0,0,694,0.0,0.0,1,0,2,1,4,4,8,1,4,6.0,1990.0,1,1.0,352.0,4,3,2,0,0,34,0,0,3,0,0,3,2007,WD ,90350
653,50,6,60.0,9600,1,0,3,1,1,2,1,8,1,3,1,2,6,5,1924,1950,2,1,14,14,3,0.0,3,3,1,3,3,1,1,0.0,1,0.0,572.0,572.0,3,2,0,3,572,524,0,1096,0.0,0.0,1,0,2,1,3,5,8,0,0,7.0,None,0,0.0,0.0,0,0,1,0,8,128,0,0,0,0,0,4,2008,WD ,79000
654,20,6,70.0,9800,1,0,3,1,1,2,1,6,3,3,1,1,5,7,1972,1972,2,1,13,13,3,0.0,3,3,3,3,3,1,5,894.0,1,0.0,0.0,894.0,1,3,1,5,894,0,0,894,1.0,0.0,1,0,3,1,3,5,8,0,0,2.0,1975.0,1,2.0,552.0,3,3,3,256,0,0,0,0,2,0,0,7,2006,WD ,149900
655,20,6,63.0,7560,1,0,3,1,1,1,1,16,3,3,1,1,5,5,1971,1971,4,1,9,9,3,0.0,3,3,2,4,3,1,3,119.0,5,613.0,132.0,864.0,1,3,1,5,864,0,0,864,1.0,0.0,1,0,3,1,3,5,8,0,0,6.0,1977.0,1,2.0,576.0,3,3,3,0,0,0,0,0,0,0,0,5,2008,WD ,123000
656,70,8,60.0,9600,1,2,3,1,1,1,1,21,3,3,1,4,4,2,1900,1950,2,1,1,12,3,0.0,3,3,1,3,2,1,1,0.0,1,0.0,1095.0,1095.0,2,2,0,5,1095,679,0,1774,1.0,0.0,2,0,4,2,3,8,6,0,0,1.0,1920.0,1,3.0,779.0,2,2,1,0,0,90,0,0,0,0,0,5,2006,WD ,87000
657,80,6,76.0,9880,1,0,3,1,1,1,1,15,3,3,1,8,6,6,1977,1977,2,1,10,10,3,0.0,3,3,2,3,3,3,5,522.0,1,0.0,574.0,1096.0,1,3,1,5,1118,0,0,1118,1.0,0.0,1,0,3,1,3,6,8,1,1,2.0,1977.0,3,1.0,358.0,3,3,3,203,0,0,0,0,4,0,0,7,2008,WD ,171000
658,50,6,80.0,9600,1,0,3,1,1,1,1,16,3,3,1,2,6,5,1950,1950,2,1,13,13,3,0.0,3,3,2,3,3,1,4,280.0,1,0.0,752.0,1032.0,1,3,1,4,1032,220,0,1252,0.0,0.0,1,0,3,1,3,6,8,0,0,2.0,1950.0,1,1.0,288.0,3,3,3,0,0,96,0,0,0,0,0,4,2008,WD ,119000
659,20,6,70.0,7931,1,0,3,1,1,1,1,16,3,3,1,1,5,5,1959,1959,4,1,4,10,3,0.0,3,3,2,3,3,1,4,1148.0,1,0.0,0.0,1148.0,1,3,1,5,1148,0,0,1148,1.0,0.0,1,0,3,1,3,6,8,0,0,2.0,1959.0,1,1.0,672.0,3,3,3,0,0,0,0,0,4,0,0,7,2009,WD ,132500
660,70,8,0.0,5100,1,2,3,1,1,1,1,21,3,3,1,4,8,7,1925,1996,4,1,12,15,3,0.0,3,4,3,3,3,1,1,0.0,1,0.0,588.0,588.0,1,2,1,5,833,833,0,1666,0.0,0.0,1,0,3,1,4,7,8,1,4,6.0,1925.0,1,1.0,228.0,3,3,3,192,63,0,0,0,3,0,0,6,2008,WD ,161000
661,60,6,0.0,9720,1,0,2,1,1,3,1,6,3,3,1,4,9,5,2001,2002,2,1,13,13,2,134.0,4,3,3,4,3,2,6,1194.0,1,0.0,163.0,1357.0,1,5,1,5,1366,581,0,1947,1.0,0.0,2,1,3,1,4,7,8,1,3,4.0,2001.0,3,3.0,725.0,3,3,3,168,116,0,0,0,0,0,0,1,2008,WD ,274000
662,20,6,70.0,8521,1,0,3,1,1,4,1,23,2,3,1,1,5,5,1967,1967,2,1,7,7,3,0.0,3,3,2,3,3,1,5,842.0,1,0.0,70.0,912.0,1,3,1,5,912,0,0,912,0.0,0.0,1,0,3,1,3,5,8,1,2,6.0,1974.0,1,1.0,336.0,3,3,3,0,0,0,0,0,3,0,0,5,2010,WD ,125000
663,90,6,52.0,8741,1,0,3,1,1,1,1,8,3,3,3,1,5,6,1946,1950,2,1,10,10,3,0.0,3,3,2,3,3,1,1,0.0,1,0.0,1195.0,1195.0,1,3,0,5,1195,0,0,1195,0.0,0.0,2,0,4,2,3,8,8,0,0,7.0,None,0,0.0,0.0,0,0,1,118,0,0,0,0,2,0,0,7,2007,WD ,98500
664,20,6,89.0,12461,1,0,3,1,1,2,1,17,3,3,1,1,8,5,1994,1995,2,1,8,8,3,0.0,4,3,3,4,3,1,6,1456.0,1,0.0,168.0,1624.0,1,5,1,5,1624,0,0,1624,1.0,0.0,2,0,2,1,4,5,8,1,2,2.0,1994.0,2,3.0,757.0,3,3,3,0,114,192,0,0,4,0,0,7,2006,WD ,262000
665,20,6,76.0,6950,1,0,2,1,1,1,1,6,3,3,1,1,5,7,1979,1979,2,1,7,7,2,40.0,3,3,2,3,3,1,5,710.0,4,72.0,132.0,914.0,1,3,1,5,914,0,0,914,1.0,0.0,1,0,2,1,3,5,8,0,0,2.0,1979.0,1,2.0,444.0,3,3,3,0,0,0,0,0,0,0,0,10,2009,WD ,134900
666,20,6,115.0,16905,1,0,3,1,1,1,1,27,3,3,1,1,5,6,1959,1959,2,1,13,13,3,0.0,3,4,2,3,3,4,4,967.0,1,0.0,383.0,1350.0,1,4,1,5,1328,0,0,1328,0.0,1.0,1,1,2,1,3,5,8,2,4,2.0,1959.0,2,1.0,308.0,3,3,2,0,104,0,0,0,0,0,0,7,2007,WD ,170000
667,70,6,53.0,7155,1,0,3,1,1,1,1,7,3,3,1,4,6,8,1926,1991,2,1,14,14,3,0.0,3,3,1,3,3,1,1,0.0,1,0.0,686.0,686.0,1,3,1,5,686,775,0,1461,0.0,0.0,1,0,3,1,3,6,8,1,4,6.0,1926.0,1,1.0,225.0,3,3,1,0,0,116,0,0,3,0,0,7,2007,WD ,135000
668,60,6,0.0,9205,1,0,2,1,1,1,1,17,3,3,1,4,6,5,1990,1991,4,1,7,7,2,304.0,4,3,3,4,3,1,5,704.0,1,0.0,226.0,930.0,1,5,1,5,1364,1319,0,2683,1.0,0.0,2,1,4,1,4,9,8,2,4,2.0,1990.0,2,2.0,473.0,3,3,3,237,251,0,0,196,0,0,0,6,2008,WD ,290000
669,20,6,64.0,7697,1,0,3,1,1,1,1,9,3,3,1,1,7,6,2007,2007,2,1,13,13,2,0.0,4,3,3,4,3,1,1,0.0,1,0.0,1246.0,1246.0,1,5,1,5,1258,0,0,1258,0.0,0.0,2,0,3,1,4,6,8,0,0,2.0,2007.0,2,2.0,462.0,3,3,3,0,0,0,0,0,0,0,0,8,2007,New,173500
670,20,6,78.0,7800,1,0,3,2,1,1,2,8,3,3,1,4,5,8,1948,2002,2,1,9,9,3,0.0,3,4,2,3,4,1,6,603.0,1,0.0,293.0,896.0,1,5,1,5,1112,896,0,2008,1.0,0.0,3,0,3,1,5,8,8,0,0,2.0,1948.0,1,1.0,230.0,3,3,3,103,0,0,0,0,0,0,0,8,2006,WD ,225000
671,20,6,0.0,14357,1,0,2,1,1,3,1,16,3,3,1,1,5,5,1961,1961,4,1,14,14,3,0.0,3,3,2,3,3,1,5,311.0,2,167.0,386.0,864.0,1,3,1,5,1187,0,0,1187,1.0,0.0,1,0,2,1,3,6,8,1,3,2.0,1961.0,2,2.0,440.0,3,3,3,128,0,0,0,0,0,0,0,8,2007,CWD,140500
672,20,6,65.0,8775,1,0,3,1,1,1,1,6,3,3,1,1,5,5,1994,1994,2,1,13,13,3,0.0,3,3,3,4,3,1,6,495.0,1,0.0,495.0,990.0,1,4,1,5,990,0,0,990,0.0,0.0,1,0,3,1,3,5,8,0,0,2.0,1996.0,1,1.0,299.0,3,3,3,0,64,0,0,0,0,0,0,4,2007,WD ,126000
673,160,3,24.0,2645,1,1,3,1,1,1,1,25,3,3,4,4,8,5,1999,1999,2,1,9,9,2,466.0,4,3,3,4,3,1,6,612.0,1,0.0,348.0,960.0,1,5,1,5,962,624,0,1586,1.0,0.0,2,1,3,1,4,7,8,0,0,6.0,1999.0,1,2.0,480.0,3,3,3,169,0,0,0,0,0,0,0,12,2008,WD ,170000
674,20,6,43.0,13568,1,0,1,1,1,3,1,6,3,3,1,1,5,5,1995,1995,2,1,13,13,3,0.0,3,3,3,4,3,1,5,716.0,1,0.0,274.0,990.0,1,5,1,5,990,0,0,990,0.0,1.0,1,0,3,1,3,5,8,0,0,2.0,1996.0,1,2.0,576.0,3,3,3,224,0,0,0,0,0,0,0,7,2006,WD ,156000
675,20,6,47.0,16321,1,0,2,1,1,3,1,16,3,3,1,1,5,6,1957,1997,2,1,9,9,3,0.0,3,3,2,3,3,4,4,1277.0,1,0.0,207.0,1484.0,1,3,1,5,1600,0,0,1600,1.0,0.0,1,0,2,1,3,6,8,2,4,2.0,1957.0,2,1.0,319.0,3,3,3,288,258,0,0,0,0,0,0,12,2006,WD ,207500
676,60,3,72.0,8640,1,0,3,1,1,1,1,25,3,3,1,4,8,5,2007,2007,2,1,13,13,3,0.0,4,3,3,4,3,3,6,350.0,1,0.0,546.0,896.0,1,5,1,5,896,896,0,1792,0.0,0.0,2,1,3,1,4,8,8,0,0,2.0,2007.0,3,2.0,590.0,3,3,3,184,96,0,0,0,0,0,0,11,2007,New,255000
677,180,8,21.0,1596,1,0,3,1,1,1,1,14,3,3,4,8,4,6,1973,1973,2,1,6,6,3,0.0,3,3,2,4,3,4,6,437.0,1,0.0,25.0,462.0,1,3,1,5,526,462,0,988,1.0,0.0,1,0,1,1,3,4,8,1,1,4.0,1973.0,2,1.0,297.0,3,3,3,0,101,0,120,0,2,0,0,7,2008,WD ,94900
678,20,6,70.0,7315,1,0,3,1,1,1,1,16,3,3,1,1,5,6,1958,1958,4,1,4,4,3,0.0,3,3,2,3,3,1,3,625.0,1,0.0,545.0,1170.0,1,3,1,5,1170,0,0,1170,0.0,1.0,1,0,3,1,3,6,8,1,3,2.0,1958.0,2,1.0,338.0,3,3,3,0,0,0,0,225,0,0,0,3,2007,WD ,140000
679,70,8,42.0,7614,1,2,3,1,1,1,2,21,3,3,1,4,3,5,1905,1950,2,1,9,9,3,0.0,3,3,1,3,2,2,1,0.0,1,0.0,738.0,738.0,1,4,1,4,714,662,0,1376,0.0,0.0,1,0,2,1,3,7,8,0,0,6.0,1930.0,1,1.0,216.0,3,3,1,0,0,104,0,225,0,0,0,3,2006,WD ,96900
680,20,6,0.0,11000,1,0,2,1,1,3,1,16,3,3,1,1,5,6,1966,1966,2,1,10,10,2,200.0,3,3,2,3,3,2,4,740.0,3,230.0,184.0,1154.0,1,5,1,5,1154,0,0,1154,0.0,0.0,1,1,3,1,3,6,8,1,1,2.0,1966.0,2,2.0,480.0,3,3,3,0,58,0,0,0,3,0,0,11,2009,WD ,154000
681,70,8,0.0,10337,1,1,2,1,1,1,1,21,3,3,1,4,8,9,1910,1999,4,1,13,13,3,0.0,4,4,1,3,3,1,1,0.0,1,0.0,725.0,725.0,1,5,0,5,909,863,0,1772,0.0,0.0,2,1,3,1,4,7,8,0,0,6.0,1992.0,1,2.0,816.0,3,3,3,0,0,0,0,0,3,0,0,5,2007,WD ,184900
682,20,6,114.0,14803,1,0,3,1,1,1,1,19,5,5,1,1,10,5,2007,2008,4,1,6,6,2,816.0,5,3,3,5,3,3,6,1636.0,1,0.0,442.0,2078.0,1,5,1,5,2084,0,0,2084,1.0,0.0,2,0,2,1,5,7,8,1,4,2.0,2007.0,3,3.0,1220.0,3,3,3,188,45,0,0,0,0,0,0,6,2008,New,385000
683,30,8,50.0,8765,1,2,3,1,1,1,1,12,3,3,1,1,4,6,1936,1950,2,1,14,14,3,0.0,3,3,1,3,3,1,5,285.0,1,0.0,666.0,951.0,1,5,0,5,951,0,0,951,0.0,0.0,1,0,2,1,3,6,8,0,0,6.0,1936.0,1,1.0,327.0,3,3,3,0,28,0,0,0,0,0,0,4,2006,WD ,106500
684,60,6,106.0,12720,1,0,3,1,1,1,1,17,3,3,1,4,8,5,2000,2000,2,1,13,13,2,150.0,4,3,3,4,3,2,6,1173.0,1,0.0,282.0,1455.0,1,5,1,5,1466,1221,0,2687,1.0,0.0,2,1,4,1,4,10,8,2,3,4.0,2000.0,2,3.0,810.0,3,3,3,252,30,0,0,0,0,0,0,9,2009,WD ,327000
685,20,6,85.0,11128,1,0,3,1,1,2,1,25,5,5,1,1,9,5,2005,2006,4,1,13,13,4,198.0,5,3,3,5,3,4,6,2158.0,1,0.0,300.0,2458.0,1,5,1,5,2490,0,0,2490,1.0,0.0,2,0,2,1,5,9,8,2,4,2.0,2005.0,3,3.0,795.0,3,3,3,70,226,0,0,0,4,0,0,10,2009,WD ,468000
686,50,8,60.0,5160,1,0,3,1,1,2,1,12,3,3,1,2,6,6,1927,1950,2,1,9,9,3,0.0,3,2,1,3,3,1,1,0.0,1,0.0,1204.0,1204.0,1,3,1,4,1204,462,0,1666,0.0,0.0,1,0,3,1,3,4,8,0,0,6.0,1927.0,1,1.0,384.0,2,3,3,0,0,148,0,0,0,0,0,8,2009,WD ,135000
687,20,6,63.0,13072,1,0,3,1,1,1,1,24,6,3,1,1,6,5,2005,2005,2,1,13,13,3,0.0,4,3,3,4,3,1,1,0.0,1,0.0,1141.0,1141.0,1,5,1,5,1141,0,0,1141,0.0,0.0,1,1,3,1,3,6,8,0,0,6.0,2005.0,1,2.0,484.0,3,3,3,0,0,0,0,0,0,0,0,3,2006,WD ,142500
688,60,6,73.0,8814,1,0,3,1,1,1,1,16,2,3,1,4,5,6,1968,1968,2,1,9,9,3,0.0,3,3,2,3,3,1,2,732.0,1,0.0,0.0,732.0,1,5,1,5,732,732,0,1464,0.0,0.0,1,1,4,1,3,7,8,0,0,2.0,1968.0,1,2.0,470.0,3,3,3,0,40,0,0,0,0,0,0,6,2008,WD ,141000
689,190,6,70.0,7000,1,0,3,1,1,1,1,8,3,3,2,4,5,7,1910,1991,2,1,9,9,3,0.0,3,3,2,4,3,4,6,969.0,1,0.0,148.0,1117.0,1,3,1,5,820,527,0,1347,1.0,0.0,1,0,3,1,3,5,8,0,0,7.0,None,0,0.0,0.0,0,0,1,85,0,148,0,0,0,0,0,1,2008,WD ,107500
690,190,6,59.0,4484,1,0,2,1,1,2,1,22,3,3,2,2,5,6,1942,1979,2,1,10,10,3,0.0,3,3,2,3,3,1,5,485.0,1,0.0,187.0,672.0,1,3,0,5,778,504,0,1282,1.0,0.0,1,0,2,1,3,4,8,0,0,6.0,1942.0,1,1.0,240.0,3,3,3,0,88,0,0,0,3,0,0,7,2007,WD ,108500
691,60,6,0.0,9019,1,0,2,1,1,1,1,24,6,3,1,4,6,5,1994,1994,2,1,13,13,3,0.0,3,3,3,4,3,1,5,274.0,1,0.0,362.0,636.0,1,5,1,5,636,684,0,1320,0.0,0.0,2,1,3,1,4,6,8,0,0,2.0,1994.0,3,2.0,472.0,3,3,3,0,40,0,0,0,0,0,0,7,2006,WD ,150000
692,50,2,60.0,8520,2,0,3,2,1,1,1,12,3,3,1,2,3,5,1916,1950,2,1,9,9,3,0.0,3,3,3,2,2,1,1,0.0,1,0.0,216.0,216.0,1,2,0,5,576,360,0,936,0.0,0.0,1,0,2,1,3,6,8,0,0,7.0,None,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,4,2006,WD ,78000
693,20,6,92.0,11932,1,0,3,1,1,4,1,25,2,3,1,1,8,5,2007,2008,2,1,13,13,4,186.0,4,3,3,4,3,1,1,0.0,1,0.0,1580.0,1580.0,1,5,1,5,1580,0,0,1580,0.0,0.0,2,0,3,1,4,7,8,0,0,2.0,2008.0,2,3.0,830.0,3,3,3,0,24,0,0,0,0,0,0,6,2008,ConLD,235128
694,20,6,0.0,115149,1,0,1,4,1,3,3,5,3,3,1,1,7,5,1971,2002,2,1,10,10,4,351.0,3,3,2,4,3,4,6,1219.0,1,0.0,424.0,1643.0,1,3,1,5,1824,0,0,1824,1.0,0.0,2,0,2,1,4,5,8,2,3,2.0,1971.0,1,2.0,739.0,3,3,3,380,48,0,0,0,0,0,0,6,2007,WD ,302000
695,20,6,40.0,14330,1,0,2,1,1,3,1,6,3,3,1,1,5,6,1975,2001,2,1,10,14,3,0.0,3,3,2,3,3,1,3,88.0,5,596.0,180.0,864.0,1,3,1,5,1558,0,0,1558,1.0,0.0,2,0,2,1,3,5,6,0,0,2.0,1975.0,3,2.0,440.0,3,3,3,140,0,239,0,227,0,0,0,8,2008,WD ,163000
696,30,6,67.0,8777,1,0,3,1,1,1,2,8,2,3,1,1,3,6,1945,2007,2,1,13,13,3,0.0,3,4,2,0,0,0,0,0.0,0,0.0,0.0,0.0,1,3,0,5,640,0,0,640,0.0,0.0,1,0,2,1,3,5,7,0,0,6.0,1945.0,1,1.0,240.0,3,3,1,0,0,0,0,0,0,0,0,4,2010,ConLD,84900
